cfheps_amount,zip,month,timely_issuance,agency_action
1859.57,11101,2023-12-01,Timely,N/A
1428.00,11101,2023-12-01,Timely,N/A
1660.00,11101,2023-12-01,Timely,N/A
1777.00,11101,2023-12-01,Timely,N/A
1979.80,11101,2023-12-01,Timely,N/A
1845.00,11101,2023-12-01,Timely,N/A
1591.12,11101,2023-12-01,Timely,N/A
1810.00,11101,2023-12-01,Timely,N/A
1777.00,11101,2023-12-01,Timely,N/A
1777.00,11101,2023-12-01,Timely,N/A
1617.74,11101,2023-12-01,Timely,N/A
1345.65,11101,2023-12-01,Timely,N/A
1793.33,11101,2023-12-01,Timely,N/A
2067.00,11101,2023-12-01,Timely,N/A
2112.26,11101,2023-12-01,Timely,N/A
1877.92,11101,2023-12-01,Timely,N/A
2184.00,11101,2023-12-01,Timely,N/A
1947.32,11101,2023-12-01,Timely,N/A
1855.00,11101,2023-12-01,Timely,N/A
1428.00,11101,2023-12-01,Timely,N/A
2184.00,11101,2023-12-01,Timely,N/A
1605.04,11101,2023-12-01,Timely,N/A
2074.70,11101,2023-12-01,Timely,N/A
1850.00,11101,2023-12-01,Timely,N/A
2205.00,11101,2023-12-01,Timely,N/A
1946.51,11101,2023-12-01,Timely,N/A
695.79,11101,2023-12-01,Timely,N/A
1280.00,11101,2023-12-01,Timely,N/A
1228.06,11101,2023-12-01,Timely,N/A
411.16,11101,2023-12-01,Timely,N/A
2022.00,11101,2023-12-01,Timely,N/A
2216.00,11101,2023-12-01,Timely,N/A
2749.19,11101,2023-12-01,Timely,N/A
1985.32,11101,2023-12-01,Timely,N/A
1907.38,11101,2023-12-01,Timely,N/A
1428.00,11101,2023-12-01,Timely,N/A
1435.80,11101,2023-12-01,Timely,N/A
1489.57,11101,2023-12-01,Timely,N/A
2252.00,11101,2023-12-01,Timely,N/A
1262.25,11101,2023-12-01,Timely,N/A
1833.65,11101,2023-12-01,Timely,N/A
1578.32,11101,2023-12-01,Timely,N/A
2067.00,11101,2023-12-01,Timely,N/A
914.60,11101,2023-12-01,Timely,N/A
1093.81,11101,2023-12-01,Timely,N/A
2084.60,11101,2023-12-01,Timely,N/A
1362.80,11101,2023-12-01,Timely,N/A
1934.00,11101,2023-12-01,Timely,N/A
1428.00,11101,2023-12-01,Timely,N/A
1777.00,11101,2023-12-01,Timely,N/A
1721.80,11101,2023-12-01,Timely,N/A
2217.00,11101,2023-12-01,Timely,N/A
2067.00,11101,2023-12-01,Timely,N/A
1486.00,11101,2023-12-01,Timely,N/A
1777.00,11101,2023-12-01,Timely,N/A
1723.70,11101,2023-12-01,Timely,N/A
1777.00,11101,2023-12-01,Timely,N/A
1910.00,11101,2023-12-01,Timely,N/A
1838.80,11101,2023-12-01,Timely,N/A
899.50,11101,2023-12-01,Timely,N/A
2252.00,11101,2023-12-01,Timely,N/A
2665.00,11101,2023-12-01,Timely,N/A
1685.00,11101,2023-12-01,Timely,N/A
1838.80,11101,2023-12-01,Timely,N/A
1639.50,11101,2023-12-01,Timely,N/A
763.75,11101,2023-12-01,Timely,N/A
1428.00,11101,2023-12-01,Timely,N/A
116.70,11101,2023-12-01,Timely,N/A
1593.35,11101,2023-12-01,Timely,N/A
2201.00,11101,2023-12-01,Timely,N/A
1893.00,11101,2023-12-01,Timely,N/A
1910.00,11101,2023-12-01,Timely,N/A
1532.57,11101,2023-12-01,Timely,N/A
1587.20,11101,2023-12-01,Timely,N/A
1475.05,11101,2023-12-01,Timely,N/A
1477.29,11101,2023-12-01,Timely,N/A
1777.00,11101,2023-12-01,Timely,N/A
1556.60,11101,2023-12-01,Timely,N/A
1936.70,11101,2023-12-01,Timely,N/A
2067.00,11101,2023-12-01,Timely,N/A
1635.13,11101,2023-12-01,Timely,N/A
1800.80,11101,2023-12-01,Timely,N/A
1302.84,11101,2023-12-01,Timely,N/A
1614.46,11101,2023-12-01,Timely,N/A
1777.00,11101,2023-12-01,Timely,N/A
1428.00,11101,2023-12-01,Timely,N/A
1877.44,11101,2023-12-01,Timely,N/A
1368.80,11101,2023-12-01,Timely,N/A
1427.32,11101,2023-12-01,Timely,N/A
1355.90,11101,2023-12-01,Timely,N/A
2204.00,11101,2023-12-01,Timely,N/A
2142.03,11101,2023-12-01,Timely,N/A
1220.85,11101,2023-12-01,Timely,N/A
2451.22,11101,2023-12-01,Timely,N/A
1428.00,11101,2023-12-01,Timely,N/A
2192.80,11101,2023-12-01,Timely,N/A
1342.70,11101,2023-12-01,Timely,N/A
740.00,11102,2023-12-01,Timely,N/A
1103.71,11102,2023-12-01,Timely,N/A
154.80,11102,2023-12-01,Timely,N/A
554.60,11102,2023-12-01,Timely,N/A
2285.00,11102,2023-12-01,Timely,N/A
979.80,11102,2023-12-01,Timely,N/A
1943.19,11102,2023-12-01,Timely,N/A
2225.80,11102,2023-12-01,Timely,N/A
1908.08,11102,2023-12-01,Timely,N/A
430.40,11102,2023-12-01,Timely,N/A
817.36,11102,2023-12-01,Timely,N/A
2300.00,11102,2023-12-01,Timely,N/A
750.00,11102,2023-12-01,Timely,N/A
937.00,11102,2023-12-01,Timely,N/A
588.80,11102,2023-12-01,Timely,N/A
573.40,11102,2023-12-01,Timely,N/A
591.00,11102,2023-12-01,Timely,N/A
2094.00,11102,2023-12-01,Timely,N/A
804.04,11102,2023-12-01,Timely,N/A
1539.00,11102,2023-12-01,Timely,N/A
633.70,11102,2023-12-01,Timely,N/A
779.95,11102,2023-12-01,Timely,N/A
1785.00,11102,2023-12-01,Timely,N/A
1203.40,11102,2023-12-01,Timely,N/A
2484.00,11102,2023-12-01,Timely,N/A
2988.00,11102,2023-12-01,Timely,N/A
1493.00,11102,2023-12-01,Timely,N/A
1847.00,11102,2023-12-01,Timely,N/A
734.00,11102,2023-12-01,Timely,N/A
689.90,11102,2023-12-01,Timely,N/A
171.67,11102,2023-12-01,Timely,N/A
2738.60,11102,2023-12-01,Timely,N/A
730.97,11102,2023-12-01,Timely,N/A
853.49,11102,2023-12-01,Timely,N/A
1596.90,11102,2023-12-01,Timely,N/A
3474.00,11102,2023-12-01,Timely,N/A
381.52,11102,2023-12-01,Timely,N/A
499.89,11102,2023-12-01,Timely,N/A
1003.00,11102,2023-12-01,Timely,N/A
861.77,11102,2023-12-01,Timely,N/A
600.00,11102,2023-12-01,Timely,N/A
1100.00,11102,2023-12-01,Timely,N/A
1935.00,11102,2023-12-01,Timely,N/A
407.22,11102,2023-12-01,Timely,N/A
3288.22,11102,2023-12-01,Timely,N/A
1299.85,11102,2023-12-01,Timely,N/A
449.53,11102,2023-12-01,Timely,N/A
1653.88,11102,2023-12-01,Timely,N/A
2988.00,11102,2023-12-01,Timely,N/A
550.00,11102,2023-12-01,Timely,N/A
2285.00,11102,2023-12-01,Timely,N/A
345.25,11102,2023-12-01,Timely,N/A
2285.00,11102,2023-12-01,Timely,N/A
725.80,11102,2023-12-01,Timely,N/A
1253.51,11102,2023-12-01,Timely,N/A
1673.84,11102,2023-12-01,Timely,N/A
2702.00,11102,2023-12-01,Timely,N/A
2295.70,11102,2023-12-01,Timely,N/A
1885.00,11102,2023-12-01,Timely,N/A
2020.10,11102,2023-12-01,Timely,N/A
2881.03,11102,2023-12-01,Timely,N/A
1364.31,11102,2023-12-01,Timely,N/A
2218.90,11102,2023-12-01,Timely,N/A
2988.00,11102,2023-12-01,Timely,N/A
2351.00,11102,2023-12-01,Timely,N/A
1332.32,11102,2023-12-01,Timely,N/A
3021.00,11102,2023-12-01,Timely,N/A
1504.00,11102,2023-12-01,Timely,N/A
450.00,11102,2023-12-01,Timely,N/A
2710.35,11102,2023-12-01,Timely,N/A
600.00,11102,2023-12-01,Timely,N/A
1144.00,11102,2023-12-01,Timely,N/A
1138.30,11102,2023-12-01,Timely,N/A
880.29,11102,2023-12-01,Timely,N/A
626.00,11102,2023-12-01,Timely,N/A
2988.00,11102,2023-12-01,Timely,N/A
2217.00,11102,2023-12-01,Timely,N/A
924.24,11102,2023-12-01,Timely,N/A
2792.18,11102,2023-12-01,Timely,N/A
2988.00,11102,2023-12-01,Timely,N/A
2943.45,11102,2023-12-01,Timely,N/A
2280.26,11102,2023-12-01,Timely,N/A
2449.00,11102,2023-12-01,Timely,N/A
617.82,11103,2023-12-01,Timely,N/A
1789.30,11103,2023-12-01,Timely,N/A
1005.00,11103,2023-12-01,Timely,N/A
911.70,11103,2023-12-01,Timely,N/A
1633.00,11103,2023-12-01,Timely,N/A
1110.66,11103,2023-12-01,Timely,N/A
960.56,11103,2023-12-01,Timely,N/A
1011.83,11103,2023-12-01,Timely,N/A
1040.00,11103,2023-12-01,Timely,N/A
267.94,11103,2023-12-01,Timely,N/A
1153.70,11103,2023-12-01,Timely,N/A
1696.00,11103,2023-12-01,Timely,N/A
1026.68,11103,2023-12-01,Timely,N/A
989.82,11103,2023-12-01,Timely,N/A
1725.40,11104,2023-12-01,Timely,N/A
1063.16,11104,2023-12-01,Timely,N/A
693.51,11104,2023-12-01,Timely,N/A
373.96,11104,2023-12-01,Timely,N/A
672.26,11104,2023-12-01,Timely,N/A
2594.61,11104,2023-12-01,Timely,N/A
1596.28,11104,2023-12-01,Timely,N/A
1429.70,11104,2023-12-01,Timely,N/A
1153.69,11104,2023-12-01,Timely,N/A
1031.00,11104,2023-12-01,Timely,N/A
700.53,11104,2023-12-01,Timely,N/A
790.10,11104,2023-12-01,Timely,N/A
1723.82,11104,2023-12-01,Timely,N/A
2133.00,11104,2023-12-01,Timely,N/A
992.12,11104,2023-12-01,Timely,N/A
746.00,11104,2023-12-01,Timely,N/A
708.11,11104,2023-12-01,Timely,N/A
1073.00,11104,2023-12-01,Timely,N/A
1066.82,11104,2023-12-01,Timely,N/A
1860.00,11104,2023-12-01,Timely,N/A
1585.00,11104,2023-12-01,Timely,N/A
1658.00,11104,2023-12-01,Timely,N/A
1562.00,11104,2023-12-01,Timely,N/A
1299.38,11104,2023-12-01,Timely,N/A
771.49,11104,2023-12-01,Timely,N/A
1717.42,11104,2023-12-01,Timely,N/A
768.08,11105,2023-12-01,Timely,N/A
762.70,11105,2023-12-01,Timely,N/A
1111.00,11105,2023-12-01,Timely,N/A
1101.00,11105,2023-12-01,Timely,N/A
1050.00,11105,2023-12-01,Timely,N/A
1619.96,11105,2023-12-01,Timely,N/A
600.94,11105,2023-12-01,Timely,N/A
1324.00,11105,2023-12-01,Timely,N/A
1032.31,11105,2023-12-01,Timely,N/A
1053.00,11105,2023-12-01,Timely,N/A
935.79,11105,2023-12-01,Timely,N/A
907.45,11105,2023-12-01,Timely,N/A
833.19,11105,2023-12-01,Timely,N/A
600.80,11105,2023-12-01,Timely,N/A
806.40,11106,2023-12-01,Timely,N/A
756.95,11106,2023-12-01,Timely,N/A
1004.10,11106,2023-12-01,Timely,N/A
901.25,11106,2023-12-01,Timely,N/A
1573.54,11106,2023-12-01,Timely,N/A
965.00,11106,2023-12-01,Timely,N/A
2658.00,11106,2023-12-01,Timely,N/A
2658.00,11106,2023-12-01,Timely,N/A
477.29,11106,2023-12-01,Timely,N/A
767.88,11106,2023-12-01,Timely,N/A
1075.07,11106,2023-12-01,Timely,N/A
1482.52,11106,2023-12-01,Timely,N/A
582.00,11106,2023-12-01,Timely,N/A
596.57,11106,2023-12-01,Timely,N/A
1031.00,11106,2023-12-01,Timely,N/A
1132.20,11106,2023-12-01,Timely,N/A
1858.00,11106,2023-12-01,Timely,N/A
840.00,11106,2023-12-01,Timely,N/A
1164.89,11106,2023-12-01,Timely,N/A
988.30,11106,2023-12-01,Timely,N/A
2338.00,11106,2023-12-01,Timely,N/A
1490.25,11106,2023-12-01,Timely,N/A
1969.00,11106,2023-12-01,Timely,N/A
1786.91,11106,2023-12-01,Timely,N/A
1360.74,11106,2023-12-01,Timely,N/A
2576.60,11106,2023-12-01,Timely,N/A
2853.00,11106,2023-12-01,Timely,N/A
2853.00,11106,2023-12-01,Timely,N/A
2853.00,11106,2023-12-01,Timely,N/A
2658.00,11106,2023-12-01,Timely,N/A
1484.08,11109,2023-12-01,Timely,N/A
628.45,11109,2023-12-01,Timely,N/A
389.77,11109,2023-12-01,Timely,N/A
1324.31,11109,2023-12-01,Timely,N/A
1386.00,11109,2023-12-01,Timely,N/A
780.90,11109,2023-12-01,Timely,N/A
674.55,11109,2023-12-01,Timely,N/A
856.00,11109,2023-12-01,Timely,N/A
2137.00,11109,2023-12-01,Timely,N/A
1533.82,11123,2023-12-01,Timely,N/A
2223.76,11201,2023-12-01,Timely,N/A
444.00,11201,2023-12-01,Timely,N/A
2672.00,11201,2023-12-01,Timely,N/A
833.46,11201,2023-12-01,Timely,N/A
356.21,11201,2023-12-01,Timely,N/A
2732.00,11201,2023-12-01,Timely,N/A
2279.00,11201,2023-12-01,Timely,N/A
945.00,11201,2023-12-01,Timely,N/A
2172.00,11201,2023-12-01,Timely,N/A
1997.03,11201,2023-12-01,Timely,N/A
2857.00,11201,2023-12-01,Timely,N/A
2732.00,11201,2023-12-01,Timely,N/A
823.46,11201,2023-12-01,Timely,N/A
470.43,11201,2023-12-01,Timely,N/A
2269.80,11201,2023-12-01,Timely,N/A
545.50,11201,2023-12-01,Timely,N/A
940.10,11201,2023-12-01,Timely,N/A
2732.00,11201,2023-12-01,Timely,N/A
745.53,11201,2023-12-01,Timely,N/A
2446.00,11201,2023-12-01,Timely,N/A
1955.00,11201,2023-12-01,Timely,N/A
2732.00,11201,2023-12-01,Timely,N/A
2246.00,11201,2023-12-01,Timely,N/A
1787.00,11201,2023-12-01,Timely,N/A
975.10,11201,2023-12-01,Timely,N/A
2547.00,11201,2023-12-01,Timely,N/A
854.30,11201,2023-12-01,Timely,N/A
732.00,11201,2023-12-01,Timely,N/A
1086.25,11201,2023-12-01,Timely,N/A
664.70,11201,2023-12-01,Timely,N/A
702.04,11201,2023-12-01,Timely,N/A
334.60,11201,2023-12-01,Timely,N/A
2697.00,11201,2023-12-01,Timely,N/A
2246.00,11201,2023-12-01,Timely,N/A
426.48,11201,2023-12-01,Timely,N/A
738.98,11201,2023-12-01,Timely,N/A
2672.00,11201,2023-12-01,Timely,N/A
2374.32,11201,2023-12-01,Timely,N/A
401.00,11201,2023-12-01,Timely,N/A
2672.00,11201,2023-12-01,Timely,N/A
2314.00,11201,2023-12-01,Timely,N/A
2087.00,11201,2023-12-01,Timely,N/A
258.07,11201,2023-12-01,Timely,N/A
2082.90,11201,2023-12-01,Timely,N/A
891.36,11201,2023-12-01,Timely,N/A
530.02,11201,2023-12-01,Timely,N/A
587.08,11201,2023-12-01,Timely,N/A
710.70,11201,2023-12-01,Timely,N/A
432.30,11201,2023-12-01,Timely,N/A
840.00,11201,2023-12-01,Timely,N/A
2246.00,11201,2023-12-01,Timely,N/A
295.66,11201,2023-12-01,Timely,N/A
1957.33,11201,2023-12-01,Timely,N/A
2150.42,11201,2023-12-01,Timely,N/A
891.46,11201,2023-12-01,Timely,N/A
648.00,11201,2023-12-01,Timely,N/A
363.26,11201,2023-12-01,Timely,N/A
499.65,11201,2023-12-01,Timely,N/A
414.10,11201,2023-12-01,Timely,N/A
140.91,11201,2023-12-01,Timely,N/A
836.26,11201,2023-12-01,Timely,N/A
1316.00,11201,2023-12-01,Timely,N/A
512.53,11201,2023-12-01,Timely,N/A
703.30,11201,2023-12-01,Timely,N/A
932.58,11201,2023-12-01,Timely,N/A
355.69,11201,2023-12-01,Timely,N/A
1233.80,11201,2023-12-01,Timely,N/A
1668.66,11201,2023-12-01,Timely,N/A
342.70,11201,2023-12-01,Timely,N/A
2172.00,11201,2023-12-01,Timely,N/A
2732.00,11201,2023-12-01,Timely,N/A
2672.00,11201,2023-12-01,Timely,N/A
2279.00,11201,2023-12-01,Timely,N/A
2732.00,11201,2023-12-01,Timely,N/A
2672.00,11201,2023-12-01,Timely,N/A
2172.00,11201,2023-12-01,Timely,N/A
2172.00,11201,2023-12-01,Timely,N/A
2172.00,11201,2023-12-01,Timely,N/A
1665.00,11201,2023-12-01,Timely,N/A
1026.78,11201,2023-12-01,Timely,N/A
1968.42,11201,2023-12-01,Timely,N/A
1902.66,11201,2023-12-01,Timely,N/A
2246.00,11201,2023-12-01,Timely,N/A
1115.96,11201,2023-12-01,Timely,N/A
1899.83,11201,2023-12-01,Timely,N/A
1849.00,11201,2023-12-01,Timely,N/A
349.07,11201,2023-12-01,Timely,N/A
2056.00,11201,2023-12-01,Timely,N/A
392.48,11201,2023-12-01,Timely,N/A
1453.01,11201,2023-12-01,Timely,N/A
413.00,11201,2023-12-01,Timely,N/A
2030.00,11203,2023-12-01,Timely,N/A
1503.63,11203,2023-12-01,Timely,N/A
1447.50,11203,2023-12-01,Timely,N/A
2512.81,11203,2023-12-01,Timely,N/A
1216.00,11203,2023-12-01,Timely,N/A
940.63,11203,2023-12-01,Timely,N/A
750.00,11203,2023-12-01,Timely,N/A
585.00,11203,2023-12-01,Timely,N/A
917.92,11203,2023-12-01,Timely,N/A
956.00,11203,2023-12-01,Timely,N/A
1180.00,11203,2023-12-01,Timely,N/A
750.00,11203,2023-12-01,Timely,N/A
861.25,11203,2023-12-01,Timely,N/A
1100.00,11203,2023-12-01,Timely,N/A
1611.08,11203,2023-12-01,Timely,N/A
750.00,11203,2023-12-01,Timely,N/A
585.00,11203,2023-12-01,Timely,N/A
585.00,11203,2023-12-01,Timely,N/A
1658.00,11203,2023-12-01,Timely,N/A
1641.00,11203,2023-12-01,Timely,N/A
2686.50,11203,2023-12-01,Timely,N/A
1050.00,11203,2023-12-01,Timely,N/A
1428.70,11203,2023-12-01,Timely,N/A
1795.51,11203,2023-12-01,Timely,N/A
801.41,11203,2023-12-01,Timely,N/A
750.00,11203,2023-12-01,Timely,N/A
2055.00,11203,2023-12-01,Timely,N/A
1590.00,11203,2023-12-01,Timely,N/A
1893.00,11203,2023-12-01,Timely,N/A
1560.00,11203,2023-12-01,Timely,N/A
750.00,11203,2023-12-01,Timely,N/A
1050.00,11203,2023-12-01,Timely,N/A
2356.80,11203,2023-12-01,Timely,N/A
1571.00,11203,2023-12-01,Timely,N/A
758.26,11203,2023-12-01,Timely,N/A
1180.00,11203,2023-12-01,Timely,N/A
750.00,11203,2023-12-01,Timely,N/A
1365.23,11203,2023-12-01,Timely,N/A
1516.00,11203,2023-12-01,Timely,N/A
750.00,11203,2023-12-01,Timely,N/A
2330.65,11203,2023-12-01,Timely,N/A
575.09,11203,2023-12-01,Timely,N/A
2004.88,11203,2023-12-01,Timely,N/A
1516.12,11203,2023-12-01,Timely,N/A
2705.00,11203,2023-12-01,Timely,N/A
1164.10,11203,2023-12-01,Timely,N/A
1685.00,11203,2023-12-01,Timely,N/A
750.00,11203,2023-12-01,Timely,N/A
868.92,11203,2023-12-01,Timely,N/A
1034.00,11203,2023-12-01,Timely,N/A
2195.70,11203,2023-12-01,Timely,N/A
750.00,11203,2023-12-01,Timely,N/A
750.00,11203,2023-12-01,Timely,N/A
1050.00,11203,2023-12-01,Timely,N/A
1742.65,11203,2023-12-01,Timely,N/A
294.07,11203,2023-12-01,Timely,N/A
1741.29,11203,2023-12-01,Timely,N/A
1544.20,11203,2023-12-01,Timely,N/A
1107.00,11203,2023-12-01,Timely,N/A
895.55,11203,2023-12-01,Timely,N/A
1678.00,11203,2023-12-01,Timely,N/A
436.61,11203,2023-12-01,Timely,N/A
1836.93,11203,2023-12-01,Timely,N/A
750.00,11203,2023-12-01,Timely,N/A
1330.80,11203,2023-12-01,Timely,N/A
955.68,11203,2023-12-01,Timely,N/A
1969.00,11203,2023-12-01,Timely,N/A
1875.00,11203,2023-12-01,Timely,N/A
1767.00,11203,2023-12-01,Timely,N/A
1042.04,11203,2023-12-01,Timely,N/A
1958.00,11203,2023-12-01,Timely,N/A
1296.00,11203,2023-12-01,Timely,N/A
1448.84,11203,2023-12-01,Timely,N/A
769.72,11203,2023-12-01,Timely,N/A
1014.66,11203,2023-12-01,Timely,N/A
1730.00,11203,2023-12-01,Timely,N/A
1095.60,11203,2023-12-01,Timely,N/A
1617.00,11203,2023-12-01,Timely,N/A
1020.00,11203,2023-12-01,Timely,N/A
998.00,11203,2023-12-01,Timely,N/A
666.05,11203,2023-12-01,Timely,N/A
1696.00,11203,2023-12-01,Timely,N/A
1050.00,11203,2023-12-01,Timely,N/A
1731.29,11203,2023-12-01,Timely,N/A
1560.00,11203,2023-12-01,Timely,N/A
562.24,11203,2023-12-01,Timely,N/A
1851.03,11203,2023-12-01,Timely,N/A
1178.47,11203,2023-12-01,Timely,N/A
2095.80,11203,2023-12-01,Timely,N/A
1935.00,11203,2023-12-01,Timely,N/A
736.74,11203,2023-12-01,Timely,N/A
1332.82,11203,2023-12-01,Timely,N/A
750.00,11203,2023-12-01,Timely,N/A
1115.00,11203,2023-12-01,Timely,N/A
1254.70,11203,2023-12-01,Timely,N/A
2237.00,11203,2023-12-01,Timely,N/A
1900.00,11203,2023-12-01,Timely,N/A
750.00,11203,2023-12-01,Timely,N/A
1087.95,11203,2023-12-01,Timely,N/A
1856.30,11203,2023-12-01,Timely,N/A
998.00,11203,2023-12-01,Timely,N/A
1297.00,11203,2023-12-01,Timely,N/A
1050.00,11203,2023-12-01,Timely,N/A
1063.12,11203,2023-12-01,Timely,N/A
1227.20,11203,2023-12-01,Timely,N/A
1963.00,11203,2023-12-01,Timely,N/A
1924.00,11203,2023-12-01,Timely,N/A
1378.81,11203,2023-12-01,Timely,N/A
585.00,11203,2023-12-01,Timely,N/A
429.72,11203,2023-12-01,Timely,N/A
762.10,11203,2023-12-01,Timely,N/A
2093.12,11203,2023-12-01,Timely,N/A
2304.00,11203,2023-12-01,Timely,N/A
1893.00,11203,2023-12-01,Timely,N/A
1205.96,11203,2023-12-01,Timely,N/A
750.00,11203,2023-12-01,Timely,N/A
2422.88,11203,2023-12-01,Timely,N/A
985.00,11203,2023-12-01,Timely,N/A
1180.00,11203,2023-12-01,Timely,N/A
750.00,11203,2023-12-01,Timely,N/A
842.20,11203,2023-12-01,Timely,N/A
750.00,11203,2023-12-01,Timely,N/A
380.68,11203,2023-12-01,Timely,N/A
585.00,11203,2023-12-01,Timely,N/A
85.21,11203,2023-12-01,Timely,N/A
2434.03,11203,2023-12-01,Timely,N/A
618.15,11203,2023-12-01,Timely,N/A
1539.00,11203,2023-12-01,Timely,N/A
1963.00,11203,2023-12-01,Timely,N/A
1389.83,11203,2023-12-01,Timely,N/A
1185.00,11203,2023-12-01,Timely,N/A
2172.00,11203,2023-12-01,Timely,N/A
2122.00,11203,2023-12-01,Timely,N/A
1989.58,11203,2023-12-01,Timely,N/A
2304.00,11203,2023-12-01,Timely,N/A
953.00,11203,2023-12-01,Timely,N/A
2495.00,11203,2023-12-01,Timely,N/A
1619.10,11203,2023-12-01,Timely,N/A
585.00,11203,2023-12-01,Timely,N/A
888.53,11203,2023-12-01,Timely,N/A
261.73,11203,2023-12-01,Timely,N/A
830.30,11203,2023-12-01,Timely,N/A
1602.77,11203,2023-12-01,Timely,N/A
2126.00,11203,2023-12-01,Timely,N/A
700.98,11203,2023-12-01,Timely,N/A
2296.05,11203,2023-12-01,Timely,N/A
824.00,11203,2023-12-01,Timely,N/A
1435.00,11203,2023-12-01,Timely,N/A
585.00,11203,2023-12-01,Timely,N/A
2484.90,11203,2023-12-01,Timely,N/A
2151.00,11203,2023-12-01,Timely,N/A
1729.00,11203,2023-12-01,Timely,N/A
1626.78,11203,2023-12-01,Timely,N/A
1844.90,11203,2023-12-01,Timely,N/A
2269.00,11203,2023-12-01,Timely,N/A
1018.97,11203,2023-12-01,Timely,N/A
2787.91,11203,2023-12-01,Timely,N/A
2204.00,11203,2023-12-01,Timely,N/A
1698.70,11203,2023-12-01,Timely,N/A
1115.00,11203,2023-12-01,Timely,N/A
664.60,11203,2023-12-01,Timely,N/A
1670.20,11203,2023-12-01,Timely,N/A
985.00,11203,2023-12-01,Timely,N/A
1073.00,11203,2023-12-01,Timely,N/A
1276.04,11203,2023-12-01,Timely,N/A
661.75,11203,2023-12-01,Timely,N/A
585.00,11203,2023-12-01,Timely,N/A
1065.00,11203,2023-12-01,Timely,N/A
1440.61,11203,2023-12-01,Timely,N/A
908.05,11203,2023-12-01,Timely,N/A
1938.00,11203,2023-12-01,Timely,N/A
585.00,11203,2023-12-01,Timely,N/A
2657.00,11203,2023-12-01,Timely,N/A
1988.00,11203,2023-12-01,Timely,N/A
750.00,11203,2023-12-01,Timely,N/A
1539.00,11203,2023-12-01,Timely,N/A
750.00,11203,2023-12-01,Timely,N/A
983.24,11203,2023-12-01,Timely,N/A
585.00,11203,2023-12-01,Timely,N/A
1294.00,11203,2023-12-01,Timely,N/A
1157.00,11203,2023-12-01,Timely,N/A
750.00,11203,2023-12-01,Timely,N/A
1556.00,11203,2023-12-01,Timely,N/A
1767.00,11203,2023-12-01,Timely,N/A
2034.80,11203,2023-12-01,Timely,N/A
750.00,11203,2023-12-01,Timely,N/A
1891.90,11203,2023-12-01,Timely,N/A
750.00,11203,2023-12-01,Timely,N/A
750.00,11203,2023-12-01,Timely,N/A
1309.83,11203,2023-12-01,Timely,N/A
1157.00,11203,2023-12-01,Timely,N/A
750.00,11203,2023-12-01,Timely,N/A
1509.00,11203,2023-12-01,Timely,N/A
1646.00,11203,2023-12-01,Timely,N/A
1964.00,11203,2023-12-01,Timely,N/A
2109.09,11203,2023-12-01,Timely,N/A
2499.00,11203,2023-12-01,Timely,N/A
750.00,11203,2023-12-01,Timely,N/A
585.00,11203,2023-12-01,Timely,N/A
2318.70,11203,2023-12-01,Timely,N/A
585.00,11203,2023-12-01,Timely,N/A
569.88,11203,2023-12-01,Timely,N/A
533.35,11203,2023-12-01,Timely,N/A
2246.00,11203,2023-12-01,Timely,N/A
1455.00,11203,2023-12-01,Timely,N/A
2095.00,11203,2023-12-01,Timely,N/A
1743.50,11203,2023-12-01,Timely,N/A
2167.15,11203,2023-12-01,Timely,N/A
3159.00,11203,2023-12-01,Timely,N/A
1180.00,11203,2023-12-01,Timely,N/A
1065.00,11203,2023-12-01,Timely,N/A
2763.05,11203,2023-12-01,Timely,N/A
1180.00,11203,2023-12-01,Timely,N/A
1609.45,11203,2023-12-01,Timely,N/A
910.59,11203,2023-12-01,Timely,N/A
1140.61,11203,2023-12-01,Timely,N/A
2705.94,11203,2023-12-01,Timely,N/A
1032.83,11203,2023-12-01,Timely,N/A
703.11,11203,2023-12-01,Timely,N/A
1228.26,11203,2023-12-01,Timely,N/A
1516.00,11203,2023-12-01,Timely,N/A
2159.53,11203,2023-12-01,Timely,N/A
655.44,11203,2023-12-01,Timely,N/A
2560.00,11203,2023-12-01,Timely,N/A
2639.00,11203,2023-12-01,Timely,N/A
1201.46,11203,2023-12-01,Timely,N/A
1114.22,11203,2023-12-01,Timely,N/A
1213.05,11203,2023-12-01,Timely,N/A
2314.79,11203,2023-12-01,Timely,N/A
1516.00,11203,2023-12-01,Timely,N/A
980.60,11203,2023-12-01,Timely,N/A
1451.71,11203,2023-12-01,Timely,N/A
2105.00,11203,2023-12-01,Timely,N/A
1902.00,11203,2023-12-01,Timely,N/A
1866.00,11203,2023-12-01,Timely,N/A
2181.05,11203,2023-12-01,Timely,N/A
1180.00,11203,2023-12-01,Timely,N/A
2939.00,11203,2023-12-01,Timely,N/A
2073.00,11203,2023-12-01,Timely,N/A
740.80,11203,2023-12-01,Timely,N/A
1565.00,11203,2023-12-01,Timely,N/A
1035.69,11203,2023-12-01,Timely,N/A
3234.03,11203,2023-12-01,Timely,N/A
945.70,11203,2023-12-01,Timely,N/A
1428.60,11203,2023-12-01,Timely,N/A
1941.00,11203,2023-12-01,Timely,N/A
750.00,11203,2023-12-01,Timely,N/A
1825.00,11203,2023-12-01,Timely,N/A
1964.00,11203,2023-12-01,Timely,N/A
2733.00,11203,2023-12-01,Timely,N/A
2602.22,11203,2023-12-01,Timely,N/A
